2,  8.60350e-11,  2.52570e-15,  2.65750e-18,  8.60370e-11,  2.52700e-15,  3.95790e-18
3,  8.49550e-11,  4.11900e-15,  2.85340e-18,  8.49580e-11,  4.12160e-15,  5.45450e-18
4,  8.36920e-11,  4.42230e-15,  2.61020e-18,  8.36970e-11,  4.42670e-15,  6.94610e-18
5,  8.31980e-11,  3.62680e-15,  2.13620e-18,  8.32060e-11,  3.63330e-15,  8.64140e-18
6,  8.35620e-11,  2.42700e-15,  1.61430e-18,  8.35730e-11,  2.43610e-15,  1.07240e-17
7,  8.46670e-11,  1.42380e-15,  1.16100e-18,  8.46820e-11,  1.43590e-15,  1.33100e-17
8,  8.63140e-11,  8.52220e-16,  8.27390e-19,  8.63340e-11,  8.67850e-16,  1.64530e-17
9,  8.85120e-11,  6.34410e-16,  6.19790e-19,  8.85360e-11,  6.53950e-16,  2.01580e-17
10,  9.10270e-11,  5.77880e-16,  5.18990e-19,  9.10560e-11,  6.01770e-16,  2.44080e-17
11,  9.38100e-11,  5.38990e-16,  4.98400e-19,  9.38450e-11,  5.67660e-16,  2.91760e-17
12,  9.69080e-11,  4.76370e-16,  5.32210e-19,  9.69490e-11,  5.10270e-16,  3.44380e-17
13,  1.00200e-10,  4.14320e-16,  5.99450e-19,  1.00250e-10,  4.53890e-16,  4.01730e-17
14,  1.03600e-10,  3.83870e-16,  6.86180e-19,  1.03660e-10,  4.29550e-16,  4.63680e-17
15,  1.07140e-10,  3.90710e-16,  7.83890e-19,  1.07200e-10,  4.42940e-16,  5.30160e-17
16,  1.10820e-10,  4.19310e-16,  8.88140e-19,  1.10890e-10,  4.78530e-16,  6.01120e-17
17,  1.14630e-10,  4.53040e-16,  9.97170e-19,  1.14710e-10,  5.19700e-16,  6.76570e-17
18,  1.18500e-10,  4.88460e-16,  1.11020e-18,  1.18590e-10,  5.62990e-16,  7.56480e-17
19,  1.22540e-10,  5.35020e-16,  1.22720e-18,  1.22630e-10,  6.17870e-16,  8.40880e-17
