2,  8.62830e-11,  3.16980e-15,  3.35820e-19,  8.62850e-11,  3.17110e-15,  1.58400e-18
3,  8.50950e-11,  5.83530e-15,  3.91170e-19,  8.50980e-11,  5.83780e-15,  2.88790e-18
4,  8.36060e-11,  7.14080e-15,  3.87500e-19,  8.36110e-11,  7.14490e-15,  4.54960e-18
5,  8.28190e-11,  6.77200e-15,  3.43090e-19,  8.28270e-11,  6.77820e-15,  6.58770e-18
6,  8.28550e-11,  5.28090e-15,  2.79300e-19,  8.28660e-11,  5.28960e-15,  9.02420e-18
7,  8.36300e-11,  3.50880e-15,  2.13490e-19,  8.36450e-11,  3.52040e-15,  1.18770e-17
8,  8.49670e-11,  2.09780e-15,  1.56460e-19,  8.49860e-11,  2.11280e-15,  1.51580e-17
9,  8.68710e-11,  1.28700e-15,  1.13200e-19,  8.68950e-11,  1.30580e-15,  1.88720e-17
10,  8.91240e-11,  9.77670e-16,  8.41880e-20,  8.91530e-11,  1.00060e-15,  2.30220e-17
11,  9.16730e-11,  9.23190e-16,  6.77110e-20,  9.17060e-11,  9.50730e-16,  2.76050e-17
12,  9.45580e-11,  9.11030e-16,  6.11060e-20,  9.45970e-11,  9.43590e-16,  3.26210e-17
13,  9.76530e-11,  8.47370e-16,  6.14950e-20,  9.76990e-11,  8.85380e-16,  3.80660e-17
14,  1.00870e-10,  7.44290e-16,  6.65400e-20,  1.00920e-10,  7.88160e-16,  4.39400e-17
15,  1.04230e-10,  6.57090e-16,  7.44610e-20,  1.04290e-10,  7.07260e-16,  5.02420e-17
16,  1.07750e-10,  6.25740e-16,  8.40620e-20,  1.07810e-10,  6.82620e-16,  5.69700e-17
17,  1.11400e-10,  6.51060e-16,  9.46230e-20,  1.11480e-10,  7.15090e-16,  6.41260e-17
18,  1.15110e-10,  7.05890e-16,  1.05750e-19,  1.15190e-10,  7.77480e-16,  7.17090e-17
19,  1.18980e-10,  7.61340e-16,  1.17270e-19,  1.19080e-10,  8.40930e-16,  7.97190e-17
20,  1.22890e-10,  8.05470e-16,  1.29120e-19,  1.23000e-10,  8.93480e-16,  8.81570e-17
21,  1.26870e-10,  8.47160e-16,  1.41250e-19,  1.26980e-10,  9.44030e-16,  9.70240e-17
22,  1.30910e-10,  9.05280e-16,  1.53680e-19,  1.31030e-10,  1.01140e-15,  1.06320e-16
23,  1.35000e-10,  9.96920e-16,  1.66390e-19,  1.35130e-10,  1.11280e-15,  1.16040e-16
24,  1.39150e-10,  1.13040e-15,  1.79340e-19,  1.39290e-10,  1.25640e-15,  1.26200e-16
25,  1.43350e-10,  1.30440e-15,  1.92530e-19,  1.43500e-10,  1.44090e-15,  1.36790e-16
26,  1.47590e-10,  1.51190e-15,  2.05920e-19,  1.47750e-10,  1.65940e-15,  1.47800e-16
27,  1.51880e-10,  1.74710e-15,  2.19510e-19,  1.52060e-10,  1.90610e-15,  1.59250e-16
28,  1.56220e-10,  2.00860e-15,  2.33290e-19,  1.56400e-10,  2.17940e-15,  1.71130e-16
29,  1.60600e-10,  2.29930e-15,  2.47260e-19,  1.60800e-10,  2.48240e-15,  1.83450e-16
30,  1.65030e-10,  2.62120e-15,  2.61390e-19,  1.65240e-10,  2.81710e-15,  1.96190e-16
31,  1.69480e-10,  2.97260e-15,  2.75650e-19,  1.69710e-10,  3.18160e-15,  2.09370e-16
32,  1.73980e-10,  3.35000e-15,  2.90050e-19,  1.74220e-10,  3.57260e-15,  2.22990e-16
33,  1.78520e-10,  3.75070e-15,  3.04590e-19,  1.78780e-10,  3.98730e-15,  2.37050e-16
34,  1.83110e-10,  4.17500e-15,  3.19230e-19,  1.83380e-10,  4.42610e-15,  2.51540e-16
35,  1.87740e-10,  4.62780e-15,  3.33990e-19,  1.88020e-10,  4.89370e-15,  2.66470e-16
36,  1.92400e-10,  5.11570e-15,  3.48820e-19,  1.92700e-10,  5.39690e-15,  2.81840e-16
37,  1.97090e-10,  5.64350e-15,  3.63700e-19,  1.97400e-10,  5.94060e-15,  2.97650e-16
38,  2.01830e-10,  6.21600e-15,  3.78640e-19,  2.02150e-10,  6.52920e-15,  3.13910e-16
39,  2.06610e-10,  6.83400e-15,  3.93640e-19,  2.06950e-10,  7.16390e-15,  3.30610e-16
40,  2.11420e-10,  7.49810e-15,  4.08660e-19,  2.11780e-10,  7.84500e-15,  3.47760e-16
41,  2.16280e-10,  8.20950e-15,  4.23670e-19,  2.16660e-10,  8.57390e-15,  3.65350e-16
42,  2.21160e-10,  8.96860e-15,  4.38670e-19,  2.21550e-10,  9.35100e-15,  3.83390e-16
43,  2.26090e-10,  9.77580e-15,  4.53650e-19,  2.26490e-10,  1.01760e-14,  4.01880e-16
44,  2.31030e-10,  1.06290e-14,  4.68590e-19,  2.31450e-10,  1.10490e-14,  4.20830e-16
