2,  1.15100e-10,  2.89880e-16,  1.82850e-17,  1.15110e-10,  2.90280e-16,  1.86810e-17
3,  1.10620e-10,  1.04310e-16,  9.51730e-18,  1.10620e-10,  1.05100e-16,  1.03090e-17
4,  1.07600e-10,  4.33590e-17,  8.90120e-18,  1.07600e-10,  4.46790e-17,  1.02210e-17
5,  1.05990e-10,  3.02080e-17,  1.19070e-17,  1.05990e-10,  3.21880e-17,  1.38870e-17
6,  1.05470e-10,  3.09220e-17,  1.64530e-17,  1.05470e-10,  3.36950e-17,  1.92260e-17
7,  1.05740e-10,  3.80380e-17,  2.18970e-17,  1.05750e-10,  4.17370e-17,  2.55960e-17
8,  1.06520e-10,  5.02970e-17,  2.80820e-17,  1.06530e-10,  5.50540e-17,  3.28390e-17
9,  1.07810e-10,  6.75970e-17,  3.49690e-17,  1.07820e-10,  7.35460e-17,  4.09180e-17
10,  1.09340e-10,  9.02890e-17,  4.25320e-17,  1.09350e-10,  9.75630e-17,  4.98070e-17
11,  1.11090e-10,  1.18990e-16,  5.07600e-17,  1.11100e-10,  1.27730e-16,  5.94940e-17
12,  1.13140e-10,  1.54580e-16,  5.96280e-17,  1.13150e-10,  1.64900e-16,  6.99550e-17
13,  1.15350e-10,  1.97560e-16,  6.91220e-17,  1.15370e-10,  2.09610e-16,  8.11760e-17
14,  1.17640e-10,  2.48940e-16,  7.92260e-17,  1.17660e-10,  2.62860e-16,  9.31430e-17
15,  1.20040e-10,  3.09730e-16,  8.99180e-17,  1.20060e-10,  3.25650e-16,  1.05830e-16
16,  1.22580e-10,  3.81310e-16,  1.01170e-16,  1.22610e-10,  3.99360e-16,  1.19210e-16
17,  1.25250e-10,  4.64470e-16,  1.12960e-16,  1.25280e-10,  4.84780e-16,  1.33270e-16
18,  1.27950e-10,  5.60380e-16,  1.25280e-16,  1.27980e-10,  5.83100e-16,  1.48000e-16
19,  1.30820e-10,  6.70550e-16,  1.38100e-16,  1.30860e-10,  6.95800e-16,  1.63360e-16
20,  1.33720e-10,  7.95950e-16,  1.51400e-16,  1.33760e-10,  8.23890e-16,  1.79330e-16
21,  1.36660e-10,  9.37620e-16,  1.65140e-16,  1.36710e-10,  9.68370e-16,  1.95890e-16
22,  1.39660e-10,  1.09660e-15,  1.79310e-16,  1.39710e-10,  1.13030e-15,  2.13020e-16
23,  1.42700e-10,  1.27440e-15,  1.93890e-16,  1.42760e-10,  1.31120e-15,  2.30690e-16
24,  1.45800e-10,  1.47250e-15,  2.08860e-16,  1.45860e-10,  1.51260e-15,  2.48880e-16
25,  1.48940e-10,  1.69240e-15,  2.24180e-16,  1.49010e-10,  1.73580e-15,  2.67570e-16
26,  1.52120e-10,  1.93510e-15,  2.39810e-16,  1.52190e-10,  1.98200e-15,  2.86700e-16
27,  1.55350e-10,  2.20150e-15,  2.55760e-16,  1.55430e-10,  2.25200e-15,  3.06290e-16
28,  1.58610e-10,  2.49290e-15,  2.72000e-16,  1.58700e-10,  2.54720e-15,  3.26310e-16
29,  1.61920e-10,  2.81090e-15,  2.88500e-16,  1.62010e-10,  2.86910e-15,  3.46730e-16
30,  1.65280e-10,  3.15700e-15,  3.05240e-16,  1.65370e-10,  3.21930e-15,  3.67530e-16
31,  1.68640e-10,  3.53230e-15,  3.22160e-16,  1.68740e-10,  3.59870e-15,  3.88650e-16
32,  1.72050e-10,  3.93760e-15,  3.39270e-16,  1.72150e-10,  4.00830e-15,  4.10100e-16
33,  1.75490e-10,  4.37410e-15,  3.56550e-16,  1.75600e-10,  4.44940e-15,  4.31860e-16
34,  1.78970e-10,  4.84350e-15,  3.73980e-16,  1.79080e-10,  4.92330e-15,  4.53910e-16
35,  1.82480e-10,  5.34700e-15,  3.91530e-16,  1.82600e-10,  5.43150e-15,  4.76220e-16
36,  1.86020e-10,  5.88560e-15,  4.09160e-16,  1.86150e-10,  5.97510e-15,  4.98750e-16
37,  1.89570e-10,  6.46030e-15,  4.26840e-16,  1.89710e-10,  6.55470e-15,  5.21470e-16
38,  1.93170e-10,  7.07210e-15,  4.44570e-16,  1.93310e-10,  7.17170e-15,  5.44390e-16
39,  1.96800e-10,  7.72160e-15,  4.62340e-16,  1.96950e-10,  7.82650e-15,  5.67480e-16
40,  2.00460e-10,  8.40990e-15,  4.80100e-16,  2.00610e-10,  8.52020e-15,  5.90720e-16
41,  2.04150e-10,  9.13860e-15,  4.97840e-16,  2.04310e-10,  9.25450e-15,  6.14070e-16
42,  2.07860e-10,  9.90890e-15,  5.15530e-16,  2.08030e-10,  1.00300e-14,  6.37520e-16
43,  2.11610e-10,  1.07220e-14,  5.33160e-16,  2.11780e-10,  1.08490e-14,  6.61050e-16
44,  2.15360e-10,  1.15770e-14,  5.50710e-16,  2.15540e-10,  1.17100e-14,  6.84650e-16
45,  2.19180e-10,  1.24740e-14,  5.68170e-16,  2.19360e-10,  1.26140e-14,  7.08290e-16
46,  2.23030e-10,  1.34160e-14,  5.85490e-16,  2.23230e-10,  1.35610e-14,  7.31940e-16
47,  2.26910e-10,  1.44000e-14,  6.02640e-16,  2.27110e-10,  1.45510e-14,  7.55570e-16
48,  2.30790e-10,  1.54310e-14,  6.19620e-16,  2.31000e-10,  1.55890e-14,  7.79170e-16
49,  2.34700e-10,  1.65150e-14,  6.36430e-16,  2.34920e-10,  1.66790e-14,  8.02760e-16
50,  2.38670e-10,  1.76500e-14,  6.53080e-16,  2.38890e-10,  1.78210e-14,  8.26310e-16
51,  2.42660e-10,  1.88200e-14,  6.69510e-16,  2.42890e-10,  1.89990e-14,  8.49800e-16
52,  2.46720e-10,  2.00280e-14,  6.85700e-16,  2.46950e-10,  2.02130e-14,  8.73180e-16
53,  2.50790e-10,  2.12860e-14,  7.01600e-16,  2.51030e-10,  2.14780e-14,  8.96430e-16
54,  2.54860e-10,  2.25980e-14,  7.17230e-16,  2.55110e-10,  2.27970e-14,  9.19550e-16
55,  2.58960e-10,  2.39690e-14,  7.32580e-16,  2.59220e-10,  2.41750e-14,  9.42530e-16
56,  2.63120e-10,  2.53860e-14,  7.47660e-16,  2.63380e-10,  2.55990e-14,  9.65390e-16
57,  2.67320e-10,  2.68400e-14,  7.62440e-16,  2.67590e-10,  2.70610e-14,  9.88090e-16
58,  2.71550e-10,  2.83380e-14,  7.76880e-16,  2.71830e-10,  2.85660e-14,  1.01060e-15
59,  2.75790e-10,  2.98880e-14,  7.90960e-16,  2.76080e-10,  3.01240e-14,  1.03290e-15
60,  2.80060e-10,  3.14870e-14,  8.04670e-16,  2.80350e-10,  3.17310e-14,  1.05500e-15
61,  2.84400e-10,  3.31370e-14,  8.18030e-16,  2.84710e-10,  3.33890e-14,  1.07680e-15
62,  2.88770e-10,  3.48320e-14,  8.31040e-16,  2.89080e-10,  3.50910e-14,  1.09850e-15
63,  2.93160e-10,  3.65680e-14,  8.43680e-16,  2.93480e-10,  3.68360e-14,  1.11990e-15
64,  2.97630e-10,  3.83520e-14,  8.55900e-16,  2.97950e-10,  3.86280e-14,  1.14110e-15
65,  3.02090e-10,  4.01850e-14,  8.67680e-16,  3.02420e-10,  4.04690e-14,  1.16190e-15
66,  3.06590e-10,  4.20600e-14,  8.79030e-16,  3.06930e-10,  4.23520e-14,  1.18250e-15
67,  3.11120e-10,  4.39780e-14,  8.89970e-16,  3.11460e-10,  4.42790e-14,  1.20280e-15
68,  3.15700e-10,  4.59420e-14,  9.00510e-16,  3.16050e-10,  4.62510e-14,  1.22280e-15
69,  3.20310e-10,  4.79430e-14,  9.10630e-16,  3.20670e-10,  4.82600e-14,  1.24260e-15
70,  3.24990e-10,  4.99860e-14,  9.20310e-16,  3.25360e-10,  5.03120e-14,  1.26210e-15
71,  3.29700e-10,  5.20680e-14,  9.29520e-16,  3.30080e-10,  5.24030e-14,  1.28130e-15
72,  3.34470e-10,  5.41870e-14,  9.38260e-16,  3.34860e-10,  5.45300e-14,  1.30010e-15
73,  3.39270e-10,  5.63410e-14,  9.46520e-16,  3.39670e-10,  5.66920e-14,  1.31860e-15
74,  3.44110e-10,  5.85290e-14,  9.54310e-16,  3.44510e-10,  5.88890e-14,  1.33680e-15
75,  3.48990e-10,  6.07560e-14,  9.61630e-16,  3.49400e-10,  6.11250e-14,  1.35470e-15
76,  3.53900e-10,  6.30230e-14,  9.68470e-16,  3.54320e-10,  6.34010e-14,  1.37220e-15
77,  3.58860e-10,  6.53280e-14,  9.74840e-16,  3.59280e-10,  6.57150e-14,  1.38940e-15
